235.64718627929688,114.9244384765625,move
219.12416076660156,104.009521484375,move
203.81214904785156,93.75743103027344,move
213.78619384765625,83.62973022460938,gather
237.12767028808594,71.95957946777344,move
251.2219696044922,59.872474670410156,gather
259.4330139160156,56.36549377441406,gather
260.890380859375,53.34699249267578,gather
275.3808288574219,40.79957580566406,move
291.575927734375,23.683204650878906,move
295.665927734375,21.383204650878906,move
307.67767333984375,16.332923889160156,move
322.3548583984375,7.919425964355469,gather
309.7851867675781,1.68853759765625,gather
299.93975830078125,0.3910369873046875,gather
293.375,7.3674468994140625,gather
302.6407470703125,8.808731079101562,gather
325.18060302734375,-1.0742340087890625,move
341.69415283203125,-1.8749465942382812,gather
345.246337890625,0.9368133544921875,gather
362.90625,5.588981628417969,move
372.79864501953125,4.213081359863281,move
394.56256103515625,-6.195259094238281,move
409.53350830078125,-14.008026123046875,move
391.319580078125,-25.13666534423828,move
369.90936279296875,-22.706405639648438,gather
367.90423583984375,-26.398895263671875,move
349.55181884765625,-22.469520568847656,gather
379.45574951171875,-26.29601287841797,move
393.581298828125,-29.843704223632812,move
397.11181640625,-33.991783142089844,move
390.587646484375,-38.87604522705078,move
399.8199462890625,-43.792930603027344,move
391.09197998046875,-48.37745666503906,gather
380.37408447265625,-57.22802734375,move
377.71636962890625,-64.30072784423828,gather
389.43072509765625,-69.37796020507812,gather
389.26904296875,-77.01539611816406,gather
367.7239074707031,-74.76895904541016,move
347.3190612792969,-87.125,move
333.5062255859375,-87.64669799804688,gather
342.77020263671875,-98.16732788085938,move
330.9620361328125,-113.00103759765625,move
338.18988037109375,-119.85670471191406,move
337.7655334472656,-133.94732666015625,move
338.2967529296875,-141.90545654296875,gather
345.6473388671875,-142.4844207763672,gather
338.1032409667969,-135.87884521484375,move
323.53460693359375,-119.16804504394531,move
305.62286376953125,-121.21206665039062,move
296.0516052246094,-125.00843048095703,gather
280.5509033203125,-129.07843017578125,gather
272.3650817871094,-123.36878204345703,gather
249.05459594726562,-124.69709014892578,gather
224.76568603515625,-128.08065795898438,gather
224.9224090576172,-134.0048065185547,move
234.9903564453125,-135.1902313232422,gather
234.9061279296875,-140.3750762939453,gather
227.9137420654297,-140.74476623535156,gather
228.13934326171875,-149.84756469726562,move
208.79733276367188,-146.83709716796875,move
202.70941162109375,-157.49713134765625,move
173.95538330078125,-158.83531188964844,move
161.04595947265625,-157.36085510253906,gather
170.11480712890625,-147.6231689453125,gather
191.2846221923828,-139.30377197265625,move
222.8340606689453,-127.39714050292969,gather
227.1571044921875,-130.53634643554688,move
246.59646606445312,-124.63188171386719,gather
258.8902587890625,-113.2802963256836,gather
262.1634826660156,-112.00276947021484,gather
249.9832763671875,-102.2703857421875,gather
251.25115966796875,-95.36860656738281,gather
239.14515686035156,-95.44694519042969,gather
243.06394958496094,-90.94363403320312,gather
256.4063415527344,-89.17720794677734,gather
241.18588256835938,-86.01409912109375,move
231.89141845703125,-80.91130065917969,gather
237.0497283935547,-74.53466796875,move
242.9647674560547,-75.4833984375,gather
217.90879821777344,-73.96981811523438,gather
213.34385681152344,-68.34869384765625,gather
192.01992797851562,-65.88456726074219,gather
191.74375915527344,-60.467735290527344,gather
175.11573791503906,-55.54827880859375,gather
168.57797241210938,-55.06987762451172,move
169.55946350097656,-58.15718078613281,gather
162.825439453125,-56.193763732910156,gather
145.93008422851562,-51.81162643432617,move
129.16175842285156,-39.84591293334961,move
120.11117553710938,-37.57255554199219,gather
139.88771057128906,-26.854286193847656,gather
137.72207641601562,-20.24542236328125,gather
140.42501831054688,-13.61966323852539,gather
165.70761108398438,-12.539306640625,gather
168.25628662109375,-7.947902679443359,gather
187.80389404296875,-11.484027862548828,gather
195.35372924804688,0.03778076171875,move
204.0186767578125,5.2419891357421875,move
191.42605590820312,9.688362121582031,gather
177.16485595703125,11.169517517089844,gather
176.96823120117188,22.845172882080078,gather
176.6211395263672,35.4121208190918,move
175.17787170410156,52.70811080932617,move
179.9821014404297,61.030113220214844,move
211.88771057128906,74.96316528320312,move
213.9581298828125,82.04747009277344,gather
211.1637725830078,93.96701049804688,move
221.24911499023438,105.68840789794922,move
236.00633239746094,115.37646484375,move
